CountryCode,Reference area,Measure,Water type,Unit of measure,Year,Value,Observation status,Unit multiplier
SWE,Sweden,Total freshwater abstraction,Total,Cubic metres,1999,2711.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Total,Cubic metres,1998,2711.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Total,Cubic metres,1997,2711.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Total,Cubic metres,1996,2725.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Total,Cubic metres,1995,2725.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Total,Cubic metres,1994,2961.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Total,Cubic metres,1993,2957.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Total,Cubic metres,1992,2973.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Total,Cubic metres,1991,2970.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Total,Cubic metres,1990,2968.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Surface water,Cubic metres,2020,2089.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Surface water,Cubic metres,2015,2010.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Surface water,Cubic metres,2010,2466.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Surface water,Cubic metres,2000,2053.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Surface water,Cubic metres,1999,2057.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Surface water,Cubic metres,1998,2057.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Surface water,Cubic metres,1997,2057.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Surface water,Cubic metres,1996,2064.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Surface water,Cubic metres,1995,2064.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Surface water,Cubic metres,1994,2319.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Surface water,Cubic metres,1993,2318.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Surface water,Cubic metres,1992,2346.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Surface water,Cubic metres,1991,2355.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Surface water,Cubic metres,1990,2360.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Ground water,Cubic metres,2020,395.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Ground water,Cubic metres,2015,365.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Ground water,Cubic metres,2010,345.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Ground water,Cubic metres,2000,635.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Ground water,Cubic metres,1999,654.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Ground water,Cubic metres,1998,654.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Ground water,Cubic metres,1997,654.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Ground water,Cubic metres,1996,661.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Ground water,Cubic metres,1995,661.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Ground water,Cubic metres,1994,642.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Ground water,Cubic metres,1993,639.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Ground water,Cubic metres,1992,627.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Ground water,Cubic metres,1991,615.0,Normal value,Millions
SWE,Sweden,Total freshwater abstraction,Ground water,Cubic metres,1990,608.0,Normal value,Millions
SWE,Sweden,Agriculture freshwater abstraction,Total,Cubic metres,2020,103.0,Normal value,Millions
SWE,Sweden,Agriculture freshwater abstraction,Total,Cubic metres,2015,75.0,Normal value,Millions
SWE,Sweden,Agriculture freshwater abstraction,Total,Cubic metres,2010,89.0,Normal value,Millions
SWE,Sweden,Agriculture freshwater abstraction,Total,Cubic metres,2007,107.0,Normal value,Millions
SWE,Sweden,Agriculture freshwater abstraction,Total,Cubic metres,2006,107.0,Normal value,Millions
SWE,Sweden,Agriculture freshwater abstraction,Total,Cubic metres,2004,135.0,Normal value,Millions
SWE,Sweden,Agriculture freshwater abstraction,Total,Cubic metres,2003,135.0,Normal value,Millions
SWE,Sweden,Agriculture freshwater abstraction,Total,Cubic metres,2002,135.0,Normal value,Millions
SWE,Sweden,Agriculture freshwater abstraction,Total,Cubic metres,2001,135.0,Normal value,Millions
SWE,Sweden,Agriculture freshwater abstraction,Total,Cubic metres,2000,150.0,Normal value,Millions
SWE,Sweden,Agriculture freshwater abstraction,Total,Cubic metres,1999,150.0,Normal value,Millions
SWE,Sweden,Agriculture freshwater abstraction,Total,Cubic metres,1998,150.0,Normal value,Millions
SWE,Sweden,Agriculture freshwater abstraction,Total,Cubic metres,1997,150.0,Normal value,Millions
SWE,Sweden,Agriculture freshwater abstraction,Surface water,Cubic metres,2015,41.0,Estimated value,Millions
SWE,Sweden,Total freshwater abstraction,Surface water,Cubic metres,2014,2101.0,Estimated value,Millions
SWE,Sweden,Total freshwater abstraction,Ground water,Cubic metres,2014,361.0,Estimated value,Millions
SWE,Sweden,Total freshwater abstraction,Total,Cubic metres,2014,2462.0,Estimated value,Millions
SWE,Sweden,Total freshwater abstraction,Total,Cubic metres,2013,2549.0,Estimated value,Millions
SWE,Sweden,Total freshwater abstraction,Ground water,Cubic metres,2013,357.0,Estimated value,Millions
SWE,Sweden,Total freshwater abstraction,Surface water,Cubic metres,2013,2192.0,Estimated value,Millions
SWE,Sweden,Total freshwater abstraction,Surface water,Cubic metres,2012,2284.0,Estimated value,Millions
SWE,Sweden,Total freshwater abstraction,Ground water,Cubic metres,2012,353.0,Estimated value,Millions
SWE,Sweden,Total freshwater abstraction,Total,Cubic metres,2012,2637.0,Estimated value,Millions
SWE,Sweden,Total freshwater abstraction,Total,Cubic metres,2011,2724.0,Estimated value,Millions
SWE,Sweden,Total freshwater abstraction,Ground water,Cubic metres,2011,349.0,Estimated value,Millions
SWE,Sweden,Total freshwater abstraction,Surface water,Cubic metres,2011,2375.0,Estimated value,Millions
SWE,Sweden,Total freshwater abstraction,Total,Cubic metres,2009,2775.0,Estimated value,Millions
SWE,Sweden,Total freshwater abstraction,Ground water,Cubic metres,2009,345.0,Estimated value,Millions
CHE,Switzerland,Total freshwater abstraction,Total,Cubic metres,1990,2665.0,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Surface water,Cubic metres,1999,1685.1,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Surface water,Cubic metres,1998,1688.9,Normal value,Millions
CHE,Switzerland,Agriculture freshwater abstraction,Total,Cubic metres,2012,160.2,Normal value,Millions
CHE,Switzerland,Irrigation area,Not applicable,Hectares,2020,49410.0,Normal value,Units
CHE,Switzerland,Irrigation area,Not applicable,Hectares,2016,32788.0,Normal value,Units
CHE,Switzerland,Irrigation area,Not applicable,Hectares,2013,34302.0,Normal value,Units
CHE,Switzerland,Irrigation area,Not applicable,Hectares,2010,36182.541,Normal value,Units
CHE,Switzerland,Irrigation area,Not applicable,Hectares,2005,43000.0,Normal value,Units
CHE,Switzerland,Irrigation area,Not applicable,Hectares,2004,43000.0,Normal value,Units
CHE,Switzerland,Total freshwater abstraction,Surface water,Cubic metres,1997,1678.4,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Surface water,Cubic metres,1996,1693.6,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Surface water,Cubic metres,1995,1678.6,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Surface water,Cubic metres,1994,1693.0,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Surface water,Cubic metres,1993,1727.0,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Surface water,Cubic metres,1992,1715.0,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Surface water,Cubic metres,1991,1722.0,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Surface water,Cubic metres,1990,1724.0,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Ground water,Cubic metres,1999,875.1,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Ground water,Cubic metres,1998,876.9,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Ground water,Cubic metres,1997,880.1,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Ground water,Cubic metres,1996,861.3,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Ground water,Cubic metres,1995,891.9,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Ground water,Cubic metres,1994,902.0,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Ground water,Cubic metres,1993,842.0,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Ground water,Cubic metres,1992,980.0,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Ground water,Cubic metres,1991,974.0,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Ground water,Cubic metres,1990,941.0,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Ground water,Cubic metres,2012,1005.3,Estimated value,Millions
CHE,Switzerland,Total freshwater abstraction,Surface water,Cubic metres,2012,999.5,Estimated value,Millions
CHE,Switzerland,Agriculture freshwater abstraction,Surface water,Cubic metres,2012,119.8,Estimated value,Millions
CHE,Switzerland,Agriculture freshwater abstraction,Ground water,Cubic metres,2012,40.4,Estimated value,Millions
CHE,Switzerland,Total freshwater abstraction,Total,Cubic metres,2012,2004.8,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Total,Cubic metres,1999,2560.2,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Total,Cubic metres,1998,2565.8,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Total,Cubic metres,1997,2558.5,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Total,Cubic metres,1996,2554.9,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Total,Cubic metres,1995,2570.5,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Total,Cubic metres,1994,2595.0,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Total,Cubic metres,1993,2569.0,Normal value,Millions
CHE,Switzerland,Total freshwater abstraction,Total,Cubic metres,1992,2695.0,Normal value,Millions
TUR,Türkiye,Total freshwater abstraction,Surface water,Cubic metres,2001,33780.0,Normal value,Millions
TUR,Türkiye,Total freshwater abstraction,Surface water,Cubic metres,2000,33300.0,Normal value,Millions
TUR,Türkiye,Total freshwater abstraction,Surface water,Cubic metres,1998,27840.0,Normal value,Millions
TUR,Türkiye,Irrigation area,Not applicable,Hectares,1993,3093000.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,1992,3093000.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,1992,3529497.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,1991,3484745.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,1991,3093000.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,1990,3800000.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,1990,3386787.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,2002,4206435.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,2001,4210908.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,2001,3506000.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,2000,3093000.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,2000,4137841.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,1999,4080797.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,1999,3093000.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,1998,3093000.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,1998,4027454.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,1997,3909035.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,1997,3093000.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,1996,3093000.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,1996,3812229.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,1995,3728389.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,1995,3093000.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,1994,3093000.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,1994,3641274.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,1993,3611368.0,Normal value,Units
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,1990,2274.0,Normal value,Millions
TUR,Türkiye,Irrigation area,Not applicable,Hectares,2020,4418255.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,2020,6403268.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,2019,6348991.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,2019,4095099.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,2018,3844740.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,2018,6251609.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,2017,6075865.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,2017,3900705.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,2016,3868300.8,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,2016,5951232.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,2015,5887207.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,2015,3591196.27,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,2014,3525759.13,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,2014,5779933.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,2013,5675794.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,2013,3575750.22,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,2012,3432064.96,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,2012,5626336.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,2011,5576013.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,2011,3512888.19,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,2010,3506000.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,2010,4835780.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,2009,4798375.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,2009,3506000.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,2008,3506000.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,2008,4746744.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,2007,4611332.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,2007,3506000.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,2006,3506000.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,2006,4565033.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,2005,4496336.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,2005,3506000.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,2004,3506000.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,2004,4283686.0,Normal value,Units
TUR,Türkiye,Irrigable area,Not applicable,Hectares,2003,4231131.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,2003,3506000.0,Normal value,Units
TUR,Türkiye,Irrigation area,Not applicable,Hectares,2002,3506000.0,Normal value,Units
TUR,Türkiye,Total freshwater abstraction,Surface water,Cubic metres,1997,26222.0,Normal value,Millions
TUR,Türkiye,Total freshwater abstraction,Surface water,Cubic metres,1996,25258.0,Normal value,Millions
TUR,Türkiye,Total freshwater abstraction,Surface water,Cubic metres,1995,25032.0,Normal value,Millions
TUR,Türkiye,Total freshwater abstraction,Surface water,Cubic metres,1990,24303.0,Normal value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2021,17641.98,Normal value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2020,17067.08,Normal value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2004,11443.0,Normal value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2003,11176.0,Normal value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2002,10990.0,Normal value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2001,10670.0,Normal value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2000,10350.0,Normal value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,1999,10050.0,Normal value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,1998,9650.0,Normal value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,1997,9330.0,Normal value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,1996,8820.0,Normal value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,1995,8450.0,Normal value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,1990,3770.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2021,53142.27,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2020,54046.66,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2019,54272.898,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2018,51734.762,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2017,50046.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2016,50807.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2015,48293.43,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2014,43667.969,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2013,43489.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2012,41547.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2011,40643.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2010,38146.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2009,36907.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2008,33768.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2007,31809.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2006,35925.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2005,37049.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2004,37273.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2003,33544.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2002,32911.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2001,29281.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,2000,32907.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,1995,29112.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Total,Cubic metres,1990,17842.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2021,41212.73,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2020,42620.49,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2015,39113.43,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2014,34487.97,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2013,34699.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2012,34003.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2011,33099.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2010,30949.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2009,29872.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2008,26996.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2007,25176.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2006,29414.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2005,30722.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2004,31030.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2003,27471.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2002,26921.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2001,23441.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2000,27237.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,1995,24482.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,1990,15568.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2021,11929.54,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2020,11426.17,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2014,9180.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2013,8790.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2012,7544.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2011,7544.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2010,7197.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2009,7035.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2008,6772.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2007,6633.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2006,6511.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2005,6327.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2004,6243.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2003,6073.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2002,5990.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2001,5840.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2000,5670.0,Normal value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,1995,4630.0,Normal value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2019,16620.0,Estimated value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2019,43062.9,Estimated value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2019,11210.0,Estimated value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2018,10460.0,Estimated value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2018,41274.76,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2018,16180.0,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2017,15460.0,Estimated value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2017,40036.0,Estimated value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2017,10010.0,Estimated value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2016,9840.0,Estimated value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Surface water,Cubic metres,2016,40967.0,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2016,15060.0,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2015,14600.0,Estimated value,Millions
TUR,Türkiye,Agriculture freshwater abstraction,Ground water,Cubic metres,2015,9180.0,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2014,14600.0,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2013,13560.0,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Surface water,Cubic metres,2012,36949.92,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2012,13560.0,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2011,13560.0,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Total,Cubic metres,2010,46956.0,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Surface water,Cubic metres,2010,33818.0,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2010,13138.0,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2009,12811.0,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Surface water,Cubic metres,2009,32319.1,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Surface water,Cubic metres,2008,29589.3,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2008,12419.0,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2007,12096.0,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Surface water,Cubic metres,2007,27582.3,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Surface water,Cubic metres,2006,31835.5,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2006,11882.0,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Ground water,Cubic metres,2005,11622.0,Estimated value,Millions
TUR,Türkiye,Total freshwater abstraction,Surface water,Cubic metres,2005,33061.7,Estimated value,Millions
