STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,EROSION_LEVEL,Erosion risk level,WATER_TYPE,Water type,NUTRIENTS,Nutrients,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,BASE_PER,Base period
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,IDN,Indonesia,A,Annual,CO2_LULUCF,Total Carbone dioxide (CO2),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,1022828.487,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,IDN,Indonesia,A,Annual,EF,Enteric fermentation,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,23776.432,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,IDN,Indonesia,A,Annual,FB_AR,Field burning of agricultural residues,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,795.665,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,IDN,Indonesia,A,Annual,CH4AGR,Total methane (CH4) from agriculture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,96857.671,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,IDN,Indonesia,A,Annual,GHG_AG,Total greenhouse gas emissions from agriculture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,142530.257,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,IDN,Indonesia,A,Annual,FB_AR2,Field burning of agricultural residues,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,195.233,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,IDN,Indonesia,A,Annual,RICE,Rice cultivation,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,68855.334,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,CH4_LULUCF,Total methane (CH4),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,3,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,TOTGHG_LULU,Total greenhouse gas emissions with LULUCF,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,340001.792,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,MANURE,Manure management,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,634.406,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,AGR,Agriculture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,30773.515,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,TOTGHG_SOURCE,Total greenhouse gas emissions by source (without LULUCF),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,320869.538,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,CO2_LULUCF,Total Carbone dioxide (CO2),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,19126.87,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,CH4AGR,Total methane (CH4) from agriculture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,16947.656,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,GHG_AG,Total greenhouse gas emissions from agriculture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,30773.515,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,SETT_CO2,Settlements,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,-2116.033,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,CH4,Methane (CH4),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,48561.005,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,IPP,Industrial processes and product use,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,23654.624,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,TOTGHG_GAZ,Total greenhouse gas emissions by gas (without LULUCF),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,320869.538,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,HFC,Hydrofluorocarbons (HFCs),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,1328.22,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,CO2,Carbon dioxide (CO2),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,255164.925,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,UA,Urea application,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,0.2,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,N2O_LULUCF,Total Nitrous oxide (N2O),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,2.384,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,GL_N2O,Grassland,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,1.192,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,CO2AGR,Total Carbone dioxide (CO2) from agriculture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,0.2,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,NRJ,Energy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,261724.116,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,WASTE,Waste,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,4717.284,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,GL_CO2,Grassland,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,-8622.2,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,RICE,Rice cultivation,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,472,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,F_CH4,Forest land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,1.75,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,TR,Transport,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,23292.167,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,MIC,Manufacturing industries and construction,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,27500.156,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,CL_CO2,Cropland,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,52493.357,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,SF,Sulphur hexafluoride (SF6),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,1.925,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,F_CO2,Forest land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,-24744.287,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,EF,Enteric fermentation,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,15841.25,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,TOTGHG_LULUCF,Total greenhouse gas from LULUCF,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,19132.254,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,N2OAGR,Total nitrous oxide (N2O) from agriculture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,13825.659,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,OTH_SECTOR,Other sectors,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,95409.26,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,N2O,Nitrous oxide (N2O),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,15577.012,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,PFC,Perfluorocarbons (PFCs),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,236.452,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,AGR_SOIL,Agricultural soil,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,11690.54,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,F_N2O,Forest land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,1.192,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,EI,Energy industries,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,115522.533,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,KAZ,Kazakhstan,A,Annual,GL_CH4,Grassland,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,1.25,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,N2O_LULUCF,Total Nitrous oxide (N2O),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,0.167,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,OTHER_N2O,Other land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,0.057,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,IPP,Industrial processes and product use,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,216.163,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,EF,Enteric fermentation,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,40.801,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,CO2_LULUCF,Total Carbone dioxide (CO2),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,-1.769,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,F_CO2,Forest land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,-0.075,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,WASTE,Waste,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,119.671,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,EI,Energy industries,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,1645.1,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,OTHER_CO2,Other land,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,0.601,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,MANURE,Manure management,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,6.22,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,SF,Sulphur hexafluoride (SF6),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,2.853,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,TOTGHG_GAZ,Total greenhouse gas emissions by gas (without LULUCF),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,2799.15,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,OTH_SECTOR,Other sectors,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,138.122,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,SETT_CO2,Settlements,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,0.258,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,GHG_AG,Total greenhouse gas emissions from agriculture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,84.471,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,GL_N2O,Grassland,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,0.042,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,CH4AGR,Total methane (CH4) from agriculture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,47.021,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,MIC,Manufacturing industries and construction,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,53.642,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,N2O,Nitrous oxide (N2O),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,50.053,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,CL_N2O,Cropland,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,0.042,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,HFC,Hydrofluorocarbons (HFCs),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,200.83,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,SETT_N2O,Settlements,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,0.027,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,NRJ,Energy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,2378.844,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,GL_CO2,Grassland,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,-3.307,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,N2OAGR,Total nitrous oxide (N2O) from agriculture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,37.45,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,CH4,Methane (CH4),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,166.165,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,TOTGHG_LULU,Total greenhouse gas emissions with LULUCF,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,2797.549,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,TR,Transport,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,541.98,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,TOTGHG_LULUCF,Total greenhouse gas from LULUCF,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,-1.602,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,AGR,Agriculture,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,84.471,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,TOTGHG_SOURCE,Total greenhouse gas emissions by source (without LULUCF),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,2799.15,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,CO2,Carbon dioxide (CO2),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,2379.249,,2,Two,A,Normal value,3,Thousands,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AEI(1.0),Agri-environmental indicators: all data,I,MLT,Malta,A,Annual,AGR_SOIL,Agricultural soil,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,T_CO2E,Tonnes of CO2-equivalent,2013,,25.576,,2,Two,A,Normal value,3,Thousands,,
